name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Rhizorhabdus	1649486	G	205	0.00000	135	0.00000	138	0.00000	97	0.00000	159	0.00000	129	0.00000
Blastomonas	150203	G	117	0.00000	100	0.00000	178	0.00000	222	0.00001	166	0.00000	80	0.00000
Citromicrobium	72173	G	103	0.00000	77	0.00000	78	0.00000	54	0.00000	95	0.00000	71	0.00000
Erythrobacter	1041	G	1162	0.00002	951	0.00003	837	0.00002	690	0.00002	863	0.00002	1010	0.00003
Altererythrobacter	361177	G	852	0.00002	654	0.00002	623	0.00001	526	0.00001	536	0.00001	585	0.00002
Porphyrobacter	1111	G	399	0.00001	399	0.00001	374	0.00001	186	0.00000	331	0.00001	307	0.00001
Croceicoccus	1295327	G	268	0.00000	118	0.00000	194	0.00000	369	0.00001	269	0.00001	191	0.00001
Qipengyuania	1855416	G	72	0.00000	65	0.00000	77	0.00000	74	0.00000	55	0.00000	70	0.00000
Azospirillum	191	G	2336	0.00004	2293	0.00006	2474	0.00005	1361	0.00004	1953	0.00004	1925	0.00005
Magnetospirillum	13134	G	746	0.00001	546	0.00001	798	0.00002	373	0.00001	558	0.00001	528	0.00001
Thalassospira	168934	G	458	0.00001	343	0.00001	144	0.00000	195	0.00001	267	0.00001	310	0.00001
Nitrospirillum	1543705	G	311	0.00001	229	0.00001	537	0.00001	149	0.00000	203	0.00000	271	0.00001
Rhodospirillum	1081	G	331	0.00001	263	0.00001	350	0.00001	224	0.00001	226	0.00000	224	0.00001
Niveispirillum	1543704	G	257	0.00000	233	0.00001	144	0.00000	141	0.00000	126	0.00000	138	0.00000
Tistrella	171436	G	212	0.00000	249	0.00001	181	0.00000	97	0.00000	184	0.00000	156	0.00000
Pararhodospirillum	1612157	G	132	0.00000	134	0.00000	144	0.00000	79	0.00000	71	0.00000	97	0.00000
Indioceanicola	2478349	G	112	0.00000	151	0.00000	84	0.00000	59	0.00000	118	0.00000	67	0.00000
Magnetospira	1182780	G	84	0.00000	77	0.00000	110	0.00000	53	0.00000	58	0.00000	79	0.00000
Haematospirillum	1804663	G	79	0.00000	42	0.00000	67	0.00000	28	0.00000	57	0.00000	27	0.00000
Candidatus Endolissoclinum	1263978	G	46	0.00000	32	0.00000	0	0.00000	28	0.00000	57	0.00000	37	0.00000
Komagataeibacter	1434011	G	965	0.00002	713	0.00002	816	0.00002	493	0.00001	708	0.00001	692	0.00002
Acetobacter	434	G	794	0.00001	646	0.00002	572	0.00001	635	0.00002	652	0.00001	638	0.00002
Roseomonas	125216	G	224	0.00000	278	0.00001	305	0.00001	145	0.00000	203	0.00000	221	0.00001
Granulibacter	364409	G	188	0.00000	130	0.00000	200	0.00000	90	0.00000	150	0.00000	117	0.00000
Neoasaia	320496	G	182	0.00000	133	0.00000	45	0.00000	79	0.00000	99	0.00000	128	0.00000
Gluconobacter	441	G	177	0.00000	145	0.00000	127	0.00000	106	0.00000	146	0.00000	128	0.00000
Acidiphilium	522	G	152	0.00000	125	0.00000	171	0.00000	72	0.00000	130	0.00000	129	0.00000
Parasaccharibacter	1602345	G	97	0.00000	109	0.00000	33	0.00000	94	0.00000	201	0.00000	108	0.00000
Acidisphaera	50714	G	100	0.00000	87	0.00000	40	0.00000	89	0.00000	60	0.00000	88	0.00000
Gluconacetobacter	89583	G	95	0.00000	75	0.00000	134	0.00000	65	0.00000	79	0.00000	74	0.00000
Commensalibacter	1079922	G	131	0.00000	29	0.00000	11	0.00000	43	0.00000	34	0.00000	28	0.00000
Kozakia	153497	G	63	0.00000	98	0.00000	43	0.00000	34	0.00000	58	0.00000	51	0.00000
Asaia	91914	G	45	0.00000	71	0.00000	28	0.00000	19	0.00000	37	0.00000	43	0.00000
Caulobacter	75	G	1218	0.00002	1280	0.00003	1455	0.00003	738	0.00002	1039	0.00002	1089	0.00003
Brevundimonas	41275	G	1092	0.00002	1213	0.00003	1151	0.00002	751	0.00002	1020	0.00002	871	0.00002
Phenylobacterium	20	G	588	0.00001	543	0.00001	569	0.00001	319	0.00001	496	0.00001	485	0.00001
Asticcacaulis	76890	G	521	0.00001	315	0.00001	34	0.00000	318	0.00001	312	0.00001	294	0.00001
Phreatobacter	1632780	G	603	0.00001	649	0.00002	577	0.00001	390	0.00001	552	0.00001	479	0.00001
Polymorphum	991903	G	372	0.00001	274	0.00001	531	0.00001	225	0.00001	341	0.00001	375	0.00001
Micavibrio	213485	G	329	0.00001	318	0.00001	42	0.00000	118	0.00000	252	0.00001	140	0.00000
Candidatus Puniceispirillum	767891	G	70	0.00000	71	0.00000	93	0.00000	28	0.00000	55	0.00000	57	0.00000
Rickettsia	780	G	305	0.00001	99	0.00000	38	0.00000	101	0.00000	184	0.00000	151	0.00000
Orientia	69474	G	25	0.00000	24	0.00000	0	0.00000	23	0.00000	16	0.00000	0	0.00000
Candidatus Phycorickettsia	2115980	G	17	0.00000	94	0.00000	0	0.00000	11	0.00000	24	0.00000	15	0.00000
Wolbachia	953	G	92	0.00000	79	0.00000	60	0.00000	74	0.00000	67	0.00000	57	0.00000
Ehrlichia	943	G	28	0.00000	8	0.00000	6	0.00000	23	0.00000	18	0.00000	34	0.00000
Anaplasma	768	G	55	0.00000	56	0.00000	62	0.00000	13	0.00000	49	0.00000	21	0.00000
Neorickettsia	33993	G	26	0.00000	0	0.00000	17	0.00000	14	0.00000	19	0.00000	11	0.00000
Candidatus Midichloria	411566	G	66	0.00000	55	0.00000	45	0.00000	71	0.00000	80	0.00000	50	0.00000
Candidatus Fokinia	1802983	G	114	0.00000	0	0.00000	19	0.00000	99	0.00000	120	0.00000	80	0.00000
Candidatus Pelagibacter	198251	G	190	0.00000	153	0.00000	58	0.00000	148	0.00000	233	0.00000	118	0.00000
Candidatus Fonsibacter	2045213	G	38	0.00000	28	0.00000	0	0.00000	160	0.00000	121	0.00000	31	0.00000
Magnetococcus	162171	G	178	0.00000	72	0.00000	35	0.00000	44	0.00000	99	0.00000	82	0.00000
Candidatus Nucleicultrix	1509243	G	157	0.00000	126	0.00000	61	0.00000	47	0.00000	129	0.00000	75	0.00000
Candidatus Paracaedibacter	1521255	G	12	0.00000	34	0.00000	0	0.00000	54	0.00000	42	0.00000	21	0.00000
Emcibacter	1602338	G	123	0.00000	137	0.00000	59	0.00000	100	0.00000	87	0.00000	95	0.00000
Parvularcula	208215	G	89	0.00000	68	0.00000	59	0.00000	33	0.00000	65	0.00000	59	0.00000
Acidithiobacillus	119977	G	649	0.00001	447	0.00001	374	0.00001	335	0.00001	467	0.00001	450	0.00001
Bdellovibrio	958	G	412	0.00001	260	0.00001	243	0.00000	192	0.00001	248	0.00001	301	0.00001
Halobacteriovorax	1652133	G	113	0.00000	35	0.00000	41	0.00000	47	0.00000	107	0.00000	65	0.00000
Bacteriovorax	146784	G	28	0.00000	0	0.00000	66	0.00000	25	0.00000	51	0.00000	34	0.00000
Mariprofundus	377315	G	219	0.00000	230	0.00001	143	0.00000	219	0.00001	191	0.00000	202	0.00001
Hydrogenophilus	70774	G	148	0.00000	197834	0.00530	83	0.00000	84	0.00000	133	0.00000	95	0.00000
Leptotrichia	32067	G	689247	0.01246	218814	0.00586	108755	0.00205	280378	0.00732	507435	0.01075	391108	0.01032
Sebaldella	32068	G	1396	0.00003	611	0.00002	231	0.00000	543	0.00001	1496	0.00003	962	0.00003
Streptobacillus	34104	G	1026	0.00002	394	0.00001	141	0.00000	468	0.00001	1084	0.00002	498	0.00001
