name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Bacillus foraminis	279826	S	165	0.00000	142	0.00000	112	0.00000	89	0.00000	100	0.00000	85	0.00000
Bacillus pumilus	1408	S	166	0.00000	101	0.00000	139	0.00000	253	0.00001	173	0.00000	130	0.00000
Bacillus glycinifermentans	1664069	S	149	0.00000	157	0.00000	23	0.00000	91	0.00000	115	0.00000	96	0.00000
Bacillus sp. 1NLA3E	666686	S	148	0.00000	137	0.00000	134	0.00000	118	0.00000	144	0.00000	86	0.00000
Bacillus circulans	1397	S	144	0.00000	83	0.00000	300	0.00001	143	0.00000	146	0.00000	113	0.00000
Bacillus sp. FJAT-22090	1581038	S	139	0.00000	69	0.00000	155	0.00000	96	0.00000	123	0.00000	81	0.00000
Bacillus filamentosus	1402861	S	134	0.00000	93	0.00000	196	0.00000	95	0.00000	116	0.00000	88	0.00000
Bacillus sp. FJAT-42376	2014076	S	130	0.00000	122	0.00000	65	0.00000	114	0.00000	133	0.00000	97	0.00000
Bacillus cellulosilyticus	1413	S	126	0.00000	85	0.00000	52	0.00000	59	0.00000	95	0.00000	83	0.00000
Bacillus pseudofirmus	79885	S	118	0.00000	99	0.00000	108	0.00000	65	0.00000	89	0.00000	76	0.00000
Bacillus sp. X1(2014)	1565991	S	121	0.00000	79	0.00000	156	0.00000	70	0.00000	84	0.00000	66	0.00000
Bacillus sp. FJAT-45348	2011012	S	112	0.00000	45	0.00000	122	0.00000	59	0.00000	100	0.00000	59	0.00000
Bacillus simplex	1478	S	111	0.00000	96	0.00000	116	0.00000	72	0.00000	81	0.00000	106	0.00000
Bacillus butanolivorans	421767	S	109	0.00000	38	0.00000	80	0.00000	70	0.00000	95	0.00000	63	0.00000
Bacillus muralis	264697	S	108	0.00000	34	0.00000	102	0.00000	103	0.00000	88	0.00000	48	0.00000
Bacillus thermoamylovorans	35841	S	113	0.00000	107	0.00000	108	0.00000	70	0.00000	118	0.00000	84	0.00000
Bacillus litoralis	152268	S	107	0.00000	76	0.00000	123	0.00000	116	0.00000	132	0.00000	77	0.00000
Bacillus sp. Y1	352858	S	106	0.00000	104	0.00000	161	0.00000	98	0.00000	100	0.00000	47	0.00000
Bacillus halodurans	86665	S	102	0.00000	114	0.00000	59	0.00000	122	0.00000	73	0.00000	74	0.00000
Bacillus sp. FJAT-18017	1705566	S	96	0.00000	54	0.00000	126	0.00000	80	0.00000	92	0.00000	59	0.00000
Bacillus krulwichiae	199441	S	98	0.00000	87	0.00000	99	0.00000	94	0.00000	83	0.00000	55	0.00000
Bacillus marisflavi	189381	S	95	0.00000	35	0.00000	131	0.00000	57	0.00000	63	0.00000	47	0.00000
Bacillus lehensis	300825	S	91	0.00000	38	0.00000	152	0.00000	86	0.00000	52	0.00000	48	0.00000
Bacillus kochii	859143	S	89	0.00000	48	0.00000	257	0.00000	91	0.00000	100	0.00000	46	0.00000
Bacillus clausii	79880	S	88	0.00000	116	0.00000	106	0.00000	137	0.00000	142	0.00000	96	0.00000
Bacillus sp. OxB-1	98228	S	89	0.00000	104	0.00000	105	0.00000	65	0.00000	57	0.00000	66	0.00000
Bacillus smithii	1479	S	99	0.00000	79	0.00000	82	0.00000	69	0.00000	121	0.00000	74	0.00000
Bacillus beveridgei	632773	S	83	0.00000	126	0.00000	101	0.00000	54	0.00000	67	0.00000	75	0.00000
Bacillus lentus	1467	S	77	0.00000	49	0.00000	89	0.00000	67	0.00000	79	0.00000	44	0.00000
[Brevibacterium] frigoritolerans	450367	S	73	0.00000	60	0.00000	28	0.00000	36	0.00000	48	0.00000	31	0.00000
Bacillus asahii	228899	S	72	0.00000	53	0.00000	109	0.00000	69	0.00000	66	0.00000	43	0.00000
Bacillus megaterium	1404	S	73	0.00000	42	0.00000	116	0.00000	94	0.00000	74	0.00000	51	0.00000
Bacillus infantis	324767	S	67	0.00000	75	0.00000	105	0.00000	52	0.00000	80	0.00000	48	0.00000
Bacillus gobiensis	1441095	S	59	0.00000	61	0.00000	52	0.00000	53	0.00000	46	0.00000	45	0.00000
Bacillus flexus	86664	S	58	0.00000	27	0.00000	121	0.00000	58	0.00000	42	0.00000	33	0.00000
Bacillus jeotgali	129985	S	53	0.00000	47	0.00000	109	0.00000	59	0.00000	43	0.00000	37	0.00000
Bacillus horikoshii	79883	S	52	0.00000	40	0.00000	73	0.00000	56	0.00000	56	0.00000	28	0.00000
Bacillus weihaiensis	1547283	S	51	0.00000	85	0.00000	51	0.00000	53	0.00000	82	0.00000	39	0.00000
Bacillus cohnii	33932	S	47	0.00000	25	0.00000	107	0.00000	55	0.00000	47	0.00000	32	0.00000
Bacillus altitudinis	293387	S	35	0.00000	25	0.00000	101	0.00000	21	0.00000	29	0.00000	39	0.00000
Bacillus safensis	561879	S	30	0.00000	39	0.00000	16	0.00000	21	0.00000	30	0.00000	23	0.00000
Bacillus sp. WP8	756828	S	26	0.00000	41	0.00000	25	0.00000	27	0.00000	28	0.00000	17	0.00000
Bacillus thermocopriae	1215031	S	57	0.00000	113	0.00000	243	0.00000	63	0.00000	37	0.00000	141	0.00000
Bacillus xiamenensis	1178537	S	22	0.00000	19	0.00000	14	0.00000	13	0.00000	25	0.00000	16	0.00000
Bacillus methanolicus	1471	S	20	0.00000	55	0.00000	56	0.00000	23	0.00000	44	0.00000	24	0.00000
Geobacillus genomosp. 3	1921421	S	176	0.00000	195	0.00001	283	0.00001	127	0.00000	124	0.00000	165	0.00000
Geobacillus subterraneus	129338	S	174	0.00000	192	0.00001	149	0.00000	99	0.00000	110	0.00000	166	0.00000
Geobacillus thermocatenulatus	33938	S	109	0.00000	108	0.00000	83	0.00000	93	0.00000	98	0.00000	181	0.00000
Geobacillus thermoleovorans	33941	S	284	0.00001	119	0.00000	0	0.00000	0	0.00000	156	0.00000	241	0.00001
Geobacillus lituanicus	169283	S	73	0.00000	120	0.00000	77	0.00000	0	0.00000	78	0.00000	89	0.00000
Geobacillus sp. WCH70	471223	S	149	0.00000	85	0.00000	437	0.00001	208	0.00001	141	0.00000	103	0.00000
Geobacillus thermodenitrificans	33940	S	110	0.00000	77	0.00000	166	0.00000	140	0.00000	126	0.00000	0	0.00000
Lysinibacillus sphaericus	1421	S	316	0.00001	212	0.00001	349	0.00001	197	0.00001	168	0.00000	176	0.00000
Lysinibacillus sp. 2017	2169540	S	88	0.00000	73	0.00000	236	0.00000	89	0.00000	99	0.00000	76	0.00000
Lysinibacillus timonensis	2086577	S	82	0.00000	67	0.00000	204	0.00000	83	0.00000	107	0.00000	47	0.00000
Lysinibacillus sp. SGAir0095	2070463	S	78	0.00000	31	0.00000	176	0.00000	81	0.00000	93	0.00000	52	0.00000
Lysinibacillus sp. YS11	2072025	S	56	0.00000	59	0.00000	138	0.00000	49	0.00000	37	0.00000	28	0.00000
Lysinibacillus fusiformis	28031	S	71	0.00000	34	0.00000	132	0.00000	44	0.00000	55	0.00000	47	0.00000
Virgibacillus halodenitrificans	1482	S	158	0.00000	48	0.00000	513	0.00001	135	0.00000	142	0.00000	107	0.00000
Virgibacillus necropolis	163877	S	112	0.00000	99	0.00000	58	0.00000	59	0.00000	60	0.00000	80	0.00000
Virgibacillus sp. Bac332	2419842	S	82	0.00000	92	0.00000	70	0.00000	96	0.00000	97	0.00000	75	0.00000
Virgibacillus sp. 6R	1911587	S	73	0.00000	30	0.00000	84	0.00000	56	0.00000	43	0.00000	36	0.00000
Virgibacillus phasianinus	2017483	S	64	0.00000	53	0.00000	0	0.00000	40	0.00000	67	0.00000	41	0.00000
Virgibacillus sp. Bac330	2419841	S	34	0.00000	49	0.00000	87	0.00000	57	0.00000	45	0.00000	30	0.00000
Virgibacillus dokdonensis	302167	S	26	0.00000	0	0.00000	32	0.00000	24	0.00000	16	0.00000	0	0.00000
Virgibacillus sp. SK37	403957	S	21	0.00000	0	0.00000	13	0.00000	33	0.00000	20	0.00000	14	0.00000
Anoxybacillus flavithermus	33934	S	299	0.00001	192	0.00001	265	0.00000	340	0.00001	173	0.00000	344	0.00001
Anoxybacillus amylolyticus	294699	S	102	0.00000	115	0.00000	81	0.00000	48	0.00000	61	0.00000	40	0.00000
Halobacillus litoralis	45668	S	119	0.00000	88	0.00000	176	0.00000	85	0.00000	88	0.00000	53	0.00000
Halobacillus halophilus	1570	S	75	0.00000	55	0.00000	55	0.00000	136	0.00000	69	0.00000	81	0.00000
Halobacillus mangrovi	402384	S	51	0.00000	79	0.00000	43	0.00000	48	0.00000	66	0.00000	29	0.00000
Oceanobacillus iheyensis	182710	S	109	0.00000	91	0.00000	99	0.00000	100	0.00000	111	0.00000	65	0.00000
Oceanobacillus kimchii	746691	S	74	0.00000	44	0.00000	262	0.00000	89	0.00000	43	0.00000	39	0.00000
Oceanobacillus sp. 160	2052660	S	54	0.00000	27	0.00000	247	0.00000	69	0.00000	65	0.00000	40	0.00000
Fictibacillus arsenicus	255247	S	93	0.00000	173	0.00000	107	0.00000	73	0.00000	94	0.00000	82	0.00000
Fictibacillus phosphorivorans	1221500	S	82	0.00000	41	0.00000	94	0.00000	58	0.00000	76	0.00000	43	0.00000
Terribacillus goriensis	386490	S	128	0.00000	124	0.00000	96	0.00000	62	0.00000	103	0.00000	70	0.00000
Amphibacillus xylanus	1449	S	88	0.00000	89	0.00000	122	0.00000	100	0.00000	68	0.00000	73	0.00000
Parageobacillus genomosp. 1	1295642	S	71	0.00000	49	0.00000	29	0.00000	50	0.00000	35	0.00000	34	0.00000
Parageobacillus thermoglucosidasius	1426	S	111	0.00000	0	0.00000	0	0.00000	137	0.00000	0	0.00000	0	0.00000
Aeribacillus pallidus	33936	S	93	0.00000	70	0.00000	157	0.00000	86	0.00000	52	0.00000	107	0.00000
Lentibacillus amyloliquefaciens	1472767	S	61	0.00000	32	0.00000	58	0.00000	28	0.00000	38	0.00000	31	0.00000
Paraliobacillus sp. X-1125	2213194	S	60	0.00000	38	0.00000	131	0.00000	63	0.00000	58	0.00000	46	0.00000
Salimicrobium jeotgali	1230341	S	52	0.00000	44	0.00000	65	0.00000	31	0.00000	64	0.00000	35	0.00000
Paenibacillus durus	44251	S	546	0.00001	554	0.00001	277	0.00001	285	0.00001	375	0.00001	427	0.00001
Paenibacillus sp. RUD330	2023772	S	461	0.00001	405	0.00001	129	0.00000	294	0.00001	247	0.00001	338	0.00001
Paenibacillus mucilaginosus	61624	S	308	0.00001	369	0.00001	280	0.00001	306	0.00001	362	0.00001	308	0.00001
Paenibacillus stellifer	169760	S	295	0.00001	346	0.00001	107	0.00000	136	0.00000	230	0.00000	249	0.00001
Paenibacillus sp. 32O-W	1695218	S	261	0.00000	354	0.00001	195	0.00000	221	0.00001	233	0.00000	211	0.00001
Paenibacillus sp. FSL R7-0331	1536773	S	249	0.00000	156	0.00000	74	0.00000	129	0.00000	228	0.00000	180	0.00000
Paenibacillus chitinolyticus	79263	S	217	0.00000	302	0.00001	133	0.00000	148	0.00000	154	0.00000	204	0.00001
Paenibacillus naphthalenovorans	162209	S	216	0.00000	300	0.00001	61	0.00000	150	0.00000	199	0.00000	150	0.00000
Paenibacillus beijingensis	1126833	S	212	0.00000	288	0.00001	286	0.00001	129	0.00000	193	0.00000	187	0.00000
Paenibacillus sp. 18JY67-1	2495582	S	203	0.00000	246	0.00001	67	0.00000	253	0.00001	186	0.00000	195	0.00001
Paenibacillus terrae	159743	S	235	0.00000	76	0.00000	68	0.00000	57	0.00000	59	0.00000	117	0.00000
Paenibacillus ihbetae	1870820	S	165	0.00000	240	0.00001	165	0.00000	108	0.00000	146	0.00000	100	0.00000
Paenibacillus sp. FSL H7-0357	1536774	S	171	0.00000	138	0.00000	44	0.00000	68	0.00000	81	0.00000	97	0.00000
Paenibacillus sp. CAA11	1532905	S	159	0.00000	121	0.00000	50	0.00000	120	0.00000	194	0.00000	93	0.00000
Paenibacillus crassostreae	1763538	S	155	0.00000	98	0.00000	116	0.00000	97	0.00000	96	0.00000	92	0.00000
Paenibacillus sp. MBLB1234	2494549	S	145	0.00000	125	0.00000	125	0.00000	88	0.00000	135	0.00000	99	0.00000
Paenibacillus sp. BIHB4019	1870819	S	137	0.00000	128	0.00000	57	0.00000	79	0.00000	95	0.00000	92	0.00000
Paenibacillus alvei	44250	S	132	0.00000	162	0.00000	85	0.00000	85	0.00000	95	0.00000	100	0.00000
Paenibacillus sabinae	365617	S	138	0.00000	214	0.00001	93	0.00000	63	0.00000	136	0.00000	134	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	146	0.00000	231	0.00001	91	0.00000	101	0.00000	131	0.00000	131	0.00000
Paenibacillus polymyxa	1406	S	727	0.00001	638	0.00002	715	0.00001	542	0.00001	684	0.00001	522	0.00001
Paenibacillus sp. FW100M-2	2509456	S	115	0.00000	169	0.00000	104	0.00000	69	0.00000	99	0.00000	93	0.00000
Paenibacillus sp. HB172198	2565926	S	107	0.00000	131	0.00000	77	0.00000	69	0.00000	80	0.00000	72	0.00000
Paenibacillus sp. FSL P4-0081	1536769	S	182	0.00000	215	0.00001	69	0.00000	84	0.00000	109	0.00000	113	0.00000
Paenibacillus sp. IHBB 10380	1566358	S	102	0.00000	59	0.00000	31	0.00000	84	0.00000	118	0.00000	56	0.00000
Paenibacillus glucanolyticus	59843	S	95	0.00000	142	0.00000	209	0.00000	60	0.00000	59	0.00000	85	0.00000
Paenibacillus sp. FSL R5-0345	1536770	S	121	0.00000	156	0.00000	41	0.00000	349	0.00001	249	0.00001	124	0.00000
Paenibacillus kribbensis	172713	S	105	0.00000	164	0.00000	35	0.00000	69	0.00000	73	0.00000	79	0.00000
Paenibacillus donghaensis	414771	S	89	0.00000	93	0.00000	81	0.00000	64	0.00000	94	0.00000	68	0.00000
Paenibacillus baekrokdamisoli	1712516	S	87	0.00000	98	0.00000	65	0.00000	45	0.00000	93	0.00000	53	0.00000
Paenibacillus borealis	160799	S	107	0.00000	186	0.00000	272	0.00001	72	0.00000	119	0.00000	110	0.00000
Paenibacillus yonginensis	1462996	S	106	0.00000	117	0.00000	36	0.00000	64	0.00000	77	0.00000	46	0.00000
Paenibacillus sp. JDR-2	324057	S	81	0.00000	130	0.00000	105	0.00000	136	0.00000	113	0.00000	75	0.00000
Paenibacillus swuensis	1178515	S	79	0.00000	55	0.00000	45	0.00000	95	0.00000	64	0.00000	49	0.00000
Paenibacillus lentus	1338368	S	75	0.00000	153	0.00000	61	0.00000	52	0.00000	77	0.00000	53	0.00000
Paenibacillus graminis	189425	S	89	0.00000	76	0.00000	22	0.00000	37	0.00000	48	0.00000	58	0.00000
Paenibacillus xylanexedens	528191	S	75	0.00000	67	0.00000	99	0.00000	71	0.00000	47	0.00000	45	0.00000
Paenibacillus riograndensis	483937	S	82	0.00000	106	0.00000	131	0.00000	54	0.00000	118	0.00000	72	0.00000
Paenibacillus sp. FSL R5-0912	1536771	S	121	0.00000	134	0.00000	219	0.00000	58	0.00000	110	0.00000	59	0.00000
Paenibacillus physcomitrellae	1619311	S	89	0.00000	94	0.00000	49	0.00000	74	0.00000	77	0.00000	86	0.00000
Paenibacillus larvae	1464	S	66	0.00000	80	0.00000	66	0.00000	81	0.00000	99	0.00000	78	0.00000
Paenibacillus sp. FSL H7-0737	1536775	S	93	0.00000	51	0.00000	37	0.00000	37	0.00000	93	0.00000	55	0.00000
Paenibacillus sp. DCT19	2211212	S	68	0.00000	73	0.00000	11	0.00000	37	0.00000	63	0.00000	52	0.00000
Paenibacillus sp. IHB B 3084	867076	S	73	0.00000	81	0.00000	63	0.00000	92	0.00000	59	0.00000	49	0.00000
Paenibacillus odorifer	189426	S	51	0.00000	30	0.00000	29	0.00000	39	0.00000	53	0.00000	32	0.00000
Paenibacillus bovis	1616788	S	46	0.00000	52	0.00000	32	0.00000	109	0.00000	88	0.00000	50	0.00000
Paenibacillus sp. Y412MC10	481743	S	67	0.00000	93	0.00000	64	0.00000	41	0.00000	40	0.00000	55	0.00000
Paenibacillus lautus	1401	S	54	0.00000	85	0.00000	26	0.00000	27	0.00000	53	0.00000	32	0.00000
Brevibacillus brevis	1393	S	394	0.00001	224	0.00001	120	0.00000	374	0.00001	305	0.00001	203	0.00001
Brevibacillus sp. SCSIO 07484	2496837	S	216	0.00000	371	0.00001	64	0.00000	364	0.00001	343	0.00001	227	0.00001
Brevibacillus agri	51101	S	156	0.00000	118	0.00000	85	0.00000	121	0.00000	114	0.00000	146	0.00000
Brevibacillus laterosporus	1465	S	106	0.00000	87	0.00000	124	0.00000	145	0.00000	165	0.00000	93	0.00000
Brevibacillus formosus	54913	S	68	0.00000	77	0.00000	91	0.00000	39	0.00000	60	0.00000	38	0.00000
Aneurinibacillus sp. XH2	1450761	S	192	0.00000	174	0.00000	33	0.00000	76	0.00000	104	0.00000	157	0.00000
Aneurinibacillus soli	1500254	S	116	0.00000	160	0.00000	78	0.00000	135	0.00000	95	0.00000	78	0.00000
Paenibacillaceae bacterium GAS479	1882832	S	301	0.00001	224	0.00001	53	0.00000	140	0.00000	137	0.00000	184	0.00000
Cohnella sp. 18JY8-7	2480923	S	192	0.00000	413	0.00001	61	0.00000	197	0.00001	187	0.00000	209	0.00001
Cohnella sp. HS21	2507935	S	79	0.00000	105	0.00000	79	0.00000	52	0.00000	131	0.00000	68	0.00000
Thermobacillus composti	377615	S	271	0.00000	287	0.00001	269	0.00001	197	0.00001	216	0.00000	235	0.00001
Planococcus sp. Y42	2213202	S	160	0.00000	179	0.00000	152	0.00000	94	0.00000	158	0.00000	93	0.00000
Planococcus sp. MB-3u-03	2058136	S	163	0.00000	233	0.00001	86	0.00000	118	0.00000	155	0.00000	145	0.00000
Planococcus rifietoensis	200991	S	153	0.00000	120	0.00000	112	0.00000	109	0.00000	64	0.00000	112	0.00000
Planococcus plakortidis	1038856	S	95	0.00000	68	0.00000	70	0.00000	74	0.00000	86	0.00000	77	0.00000
Planococcus halocryophilus	1215089	S	92	0.00000	35	0.00000	141	0.00000	69	0.00000	67	0.00000	57	0.00000
Planococcus maritimus	192421	S	75	0.00000	74	0.00000	112	0.00000	55	0.00000	92	0.00000	43	0.00000
Planococcus versutus	1302659	S	68	0.00000	27	0.00000	116	0.00000	33	0.00000	40	0.00000	47	0.00000
Planococcus antarcticus	161360	S	47	0.00000	14	0.00000	75	0.00000	34	0.00000	25	0.00000	23	0.00000
Planococcus sp. PAMC 21323	1526927	S	53	0.00000	36	0.00000	141	0.00000	57	0.00000	56	0.00000	48	0.00000
Planococcus donghaensis	414778	S	44	0.00000	30	0.00000	55	0.00000	68	0.00000	63	0.00000	43	0.00000
Sporosarcina ureae	1571	S	317	0.00001	298	0.00001	498	0.00001	216	0.00001	258	0.00001	195	0.00001
Sporosarcina psychrophila	1476	S	92	0.00000	45	0.00000	162	0.00000	47	0.00000	61	0.00000	52	0.00000
Sporosarcina pasteurii	1474	S	94	0.00000	68	0.00000	308	0.00001	116	0.00000	84	0.00000	81	0.00000
Sporosarcina sp. PTS2304	2283194	S	42	0.00000	35	0.00000	68	0.00000	50	0.00000	45	0.00000	31	0.00000
Solibacillus sp. R5-41	2048654	S	115	0.00000	56	0.00000	272	0.00001	96	0.00000	119	0.00000	98	0.00000
Solibacillus silvestris	76853	S	71	0.00000	42	0.00000	186	0.00000	75	0.00000	75	0.00000	43	0.00000
Kurthia sp. 11kri321	1750719	S	86	0.00000	55	0.00000	158	0.00000	104	0.00000	119	0.00000	72	0.00000
Kurthia zopfii	1650	S	53	0.00000	36	0.00000	199	0.00000	74	0.00000	55	0.00000	26	0.00000
Jeotgalibacillus malaysiensis	1508404	S	114	0.00000	107	0.00000	225	0.00000	84	0.00000	83	0.00000	53	0.00000
Ureibacillus thermosphaericus	51173	S	136	0.00000	55	0.00000	529	0.00001	149	0.00000	80	0.00000	94	0.00000
Rummeliibacillus stabekisii	241244	S	90	0.00000	48	0.00000	317	0.00001	111	0.00000	69	0.00000	54	0.00000
Paenisporosarcina antarctica	417367	S	46	0.00000	35	0.00000	99	0.00000	40	0.00000	55	0.00000	42	0.00000
Paenisporosarcina sp. K2R23-3	2320858	S	27	0.00000	31	0.00000	110	0.00000	55	0.00000	49	0.00000	19	0.00000
Tumebacillus avium	1903704	S	338	0.00001	386	0.00001	273	0.00001	249	0.00001	246	0.00001	271	0.00001
Tumebacillus algifaecis	1214604	S	230	0.00000	186	0.00000	70	0.00000	143	0.00000	154	0.00000	175	0.00000
Alicyclobacillus acidocaldarius	405212	S	452	0.00001	568	0.00002	338	0.00001	251	0.00001	375	0.00001	392	0.00001
Kyrpidia tusciae	33943	S	123	0.00000	108	0.00000	64	0.00000	68	0.00000	118	0.00000	107	0.00000
Kyrpidia spormannii	2055160	S	118	0.00000	99	0.00000	61	0.00000	35	0.00000	78	0.00000	63	0.00000
Listeria monocytogenes	1639	S	640	0.00001	205	0.00001	1145	0.00002	598	0.00002	576	0.00001	413	0.00001
Listeria seeligeri	1640	S	126	0.00000	156	0.00000	184	0.00000	98	0.00000	104	0.00000	87	0.00000
Listeria welshimeri	1643	S	96	0.00000	94	0.00000	160	0.00000	108	0.00000	68	0.00000	70	0.00000
Listeria ivanovii	1638	S	94	0.00000	58	0.00000	107	0.00000	82	0.00000	89	0.00000	51	0.00000
Listeria grayi	1641	S	92	0.00000	55	0.00000	175	0.00000	192	0.00001	123	0.00000	58	0.00000
Listeria innocua	1642	S	69	0.00000	56	0.00000	117	0.00000	161	0.00000	103	0.00000	60	0.00000
Brochothrix thermosphacta	2756	S	162	0.00000	81	0.00000	400	0.00001	182	0.00000	143	0.00000	96	0.00000
Laceyella sacchari	37482	S	122	0.00000	46	0.00000	75	0.00000	85	0.00000	76	0.00000	66	0.00000
Thermoactinomycetaceae bacterium SCSIO 07575	2490858	S	112	0.00000	178	0.00000	94	0.00000	82	0.00000	82	0.00000	120	0.00000
Thermoactinomyces vulgaris	2026	S	97	0.00000	80	0.00000	286	0.00001	100	0.00000	69	0.00000	73	0.00000
Novibacillus thermophilus	1471761	S	72	0.00000	93	0.00000	126	0.00000	76	0.00000	120	0.00000	64	0.00000
Sporolactobacillus terrae	269673	S	101	0.00000	88	0.00000	55	0.00000	146	0.00000	90	0.00000	69	0.00000
[Bacillus] selenitireducens	85683	S	53	0.00000	86	0.00000	48	0.00000	33	0.00000	70	0.00000	65	0.00000
Lachnoanaerobaculum umeaense	617123	S	86382	0.00156	45910	0.00123	66088	0.00124	36204	0.00095	60132	0.00127	43761	0.00115
[Clostridium] saccharolyticum	84030	S	2476	0.00004	4094	0.00011	198	0.00000	964	0.00003	2370	0.00005	2083	0.00005
Lachnoclostridium sp. YL32	1834196	S	694	0.00001	808	0.00002	591	0.00001	463	0.00001	606	0.00001	588	0.00002
[Clostridium] scindens	29347	S	502	0.00001	690	0.00002	266	0.00001	329	0.00001	481	0.00001	364	0.00001
Lachnoclostridium phocaeense	1871021	S	540	0.00001	827	0.00002	329	0.00001	474	0.00001	537	0.00001	444	0.00001
[Clostridium] sphenoides	29370	S	439	0.00001	301	0.00001	407	0.00001	340	0.00001	371	0.00001	255	0.00001
Lachnoclostridium phytofermentans	66219	S	366	0.00001	294	0.00001	206	0.00000	252	0.00001	305	0.00001	300	0.00001
[Clostridium] bolteae	208479	S	391	0.00001	505	0.00001	265	0.00000	340	0.00001	378	0.00001	387	0.00001
Lachnospiraceae bacterium oral taxon 500	712991	S	2329	0.00004	1497	0.00004	2849	0.00005	1752	0.00005	2108	0.00004	1041	0.00003
[Eubacterium] rectale	39491	S	1108	0.00002	1206	0.00003	550	0.00001	654	0.00002	972	0.00002	750	0.00002
Lachnospiraceae bacterium GAM79	2109691	S	1254	0.00002	1177	0.00003	563	0.00001	871	0.00002	1000	0.00002	907	0.00002
Lachnospiraceae bacterium Choco86	2109690	S	587	0.00001	685	0.00002	607	0.00001	389	0.00001	592	0.00001	461	0.00001
Blautia sp. SC05B48	2479767	S	724	0.00001	928	0.00002	379	0.00001	656	0.00002	612	0.00001	647	0.00002
Blautia sp. N6H1-15	1912897	S	708	0.00001	719	0.00002	663	0.00001	528	0.00001	634	0.00001	659	0.00002
Blautia hansenii	1322	S	667	0.00001	578	0.00002	359	0.00001	402	0.00001	490	0.00001	425	0.00001
Blautia producta	33035	S	434	0.00001	436	0.00001	191	0.00000	238	0.00001	303	0.00001	257	0.00001
Roseburia intestinalis	166486	S	2545	0.00005	1740	0.00005	489	0.00001	1005	0.00003	2213	0.00005	1620	0.00004
Roseburia hominis	301301	S	768	0.00001	1232	0.00003	376	0.00001	648	0.00002	629	0.00001	890	0.00002
Butyrivibrio proteoclasticus	43305	S	681	0.00001	772	0.00002	332	0.00001	394	0.00001	698	0.00001	569	0.00002
Butyrivibrio fibrisolvens	831	S	587	0.00001	510	0.00001	382	0.00001	551	0.00001	477	0.00001	509	0.00001
Butyrivibrio hungatei	185008	S	460	0.00001	380	0.00001	303	0.00001	353	0.00001	348	0.00001	348	0.00001
Anaerostipes rhamnosivorans	1229621	S	575	0.00001	550	0.00001	293	0.00001	357	0.00001	451	0.00001	464	0.00001
Anaerostipes hadrus	649756	S	605	0.00001	596	0.00002	284	0.00001	435	0.00001	508	0.00001	525	0.00001
Anaerobutyricum hallii	39488	S	708	0.00001	570	0.00002	472	0.00001	418	0.00001	567	0.00001	438	0.00001
Cellulosilyticum lentocellum	29360	S	282	0.00001	117	0.00000	174	0.00000	173	0.00000	182	0.00000	168	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	78	0.00000	63	0.00000	0	0.00000	51	0.00000	101	0.00000	21	0.00000
Herbinix luporum	1679721	S	380	0.00001	333	0.00001	262	0.00000	239	0.00001	323	0.00001	264	0.00001
Anaerotignum propionicum	28446	S	250	0.00000	249	0.00001	93	0.00000	214	0.00001	217	0.00000	168	0.00000
